"Representative Becerra, Xavier",https://www.congress.gov/member/xavier-becerra/B000287,California,34,Democratic,House: 1993-2017
"Representative Bentsen, Ken",https://www.congress.gov/member/ken-bentsen/B000400,Texas,25,Democratic,House: 1995-2003
"Representative Bereuter, Doug",https://www.congress.gov/member/douglas-bereuter/B000403,Nebraska,1,Republican,House: 1979-2004
"Representative Berkley, Shelley",https://www.congress.gov/member/shelley-berkley/B001231,Nevada,1,Democratic,House: 1999-2013
"Representative Berman, Howard L.",https://www.congress.gov/member/howard-berman/B000410,California,28,Democratic,House: 1983-2013
"Representative Berry, Marion",https://www.congress.gov/member/marion-berry/B000420,Arkansas,1,Democratic,House: 1997-2011
"Representative Biggert, Judy",https://www.congress.gov/member/judy-biggert/B001232,Illinois,13,Republican,House: 1999-2013
"Representative Bilbray, Brian P.",https://www.congress.gov/member/brian-bilbray/B000461,California,50,Republican,"House: 1995-2001, 2005-2013"
"Representative Bilirakis, Michael",https://www.congress.gov/member/michael-bilirakis/B000463,Florida,9,Republican,House: 1983-2007
"Representative Bishop, Sanford D., Jr.",https://www.congress.gov/member/sanford-bishop/B000490,Georgia,2,Democratic,House: 1993-Present
"Representative Blagojevich, Rod R.",https://www.congress.gov/member/rod-blagojevich/B000518,Illinois,5,Democratic,House: 1997-2003
"Representative Bliley, Tom",https://www.congress.gov/member/thomas-bliley/B000556,Virginia,7,Republican,House: 1981-2001
"Representative Blumenauer, Earl",https://www.congress.gov/member/earl-blumenauer/B000574,Oregon,3,Democratic,House: 1995-Present
"Senator Blunt, Roy",https://www.congress.gov/member/roy-blunt/B000575,Missouri,,Republican,Senate: 2011-Present | House: 1997-2011
"Representative Boehlert, Sherwood",https://www.congress.gov/member/sherwood-boehlert/B000586,New York,24,Republican,House: 1983-2007
"Representative Boehner, John A.",https://www.congress.gov/member/john-boehner/B000589,Ohio,8,Republican,House: 1991-2015
"Representative Bonilla, Henry",https://www.congress.gov/member/henry-bonilla/B000617,Texas,23,Republican,House: 1993-2007
"Representative Bonior, David E.",https://www.congress.gov/member/david-bonior/B000619,Michigan,10,Democratic,House: 1977-2003
"Representative Bono Mack, Mary",https://www.congress.gov/member/mary-bono-mack/B001228,California,45,Republican,House: 1997-2013
"Representative Borski, Robert A.",https://www.congress.gov/member/robert-borski/B000644,Pennsylvania,3,Democratic,House: 1983-2003
"Representative Boswell, Leonard L.",https://www.congress.gov/member/leonard-boswell/B000652,Iowa,3,Democratic,House: 1997-2013
"Representative Boucher, Rick",https://www.congress.gov/member/rick-boucher/B000657,Virginia,9,Democratic,House: 1983-2011
"Representative Boyd, Allen",https://www.congress.gov/member/allen-boyd/B000716,Florida,2,Democratic,House: 1997-2011
"Representative Brady, Kevin",https://www.congress.gov/member/kevin-brady/B000755,Texas,8,Republican,House: 1997-Present
"Representative Brady, Robert A.",https://www.congress.gov/member/robert-brady/B001227,Pennsylvania,1,Democratic,House: 1997-2019
"Representative Brown, Corrine",https://www.congress.gov/member/corrine-brown/B000911,Florida,5,Democratic,House: 1993-2017
"Representative Brown, George E., Jr.",https://www.congress.gov/member/george-brown/B000918,California,42,Democratic,"House: 1963-1971, 1973-2001"
"Senator Brown, Sherrod",https://www.congress.gov/member/sherrod-brown/B000944,Ohio,,Democratic,Senate: 2007-Present | House: 1993-2007
"Representative Bryant, Ed",https://www.congress.gov/member/ed-bryant/B000996,Tennessee,7,Republican,House: 1995-2003
"Senator Burr, Richard",https://www.congress.gov/member/richard-burr/B001135,North Carolina,,Republican,Senate: 2005-Present | House: 1995-2005
"Representative Burton, Dan",https://www.congress.gov/member/dan-burton/B001149,Indiana,5,Republican,House: 1983-2013
"Representative Buyer, Steve",https://www.congress.gov/member/stephen-buyer/B001203,Indiana,4,Republican,House: 1993-2011
"Representative Callahan, Sonny",https://www.congress.gov/member/h-callahan/C000052,Alabama,1,Republican,House: 1985-2003
"Representative Calvert, Ken",https://www.congress.gov/member/ken-calvert/C000059,California,42,Republican,House: 1993-Present
"Representative Camp, Dave",https://www.congress.gov/member/dave-camp/C000071,Michigan,4,Republican,House: 1991-2015
"Representative Campbell, Tom",https://www.congress.gov/member/tom-campbell/C000100,California,15,Republican,"House: 1989-1993, 1995-2001"
"Representative Canady, Charles T.",https://www.congress.gov/member/charles-canady/C000107,Florida,12,Republican,House: 1993-2001
"Representative Cannon, Chris",https://www.congress.gov/member/chris-cannon/C000116,Utah,3,Republican,House: 1997-2009
"Representative Capps, Lois",https://www.congress.gov/member/lois-capps/C001036,California,24,Democratic,House: 1997-2017
"Representative Capuano, Michael E.",https://www.congress.gov/member/michael-capuano/C001037,Massachusetts,7,Democratic,House: 1999-2019
"Senator Cardin, Benjamin L.",https://www.congress.gov/member/benjamin-cardin/C000141,Maryland,,Democratic,Senate: 2007-Present | House: 1987-2007
"Representative Carson, Julia",https://www.congress.gov/member/julia-carson/C000191,Indiana,7,Democratic,House: 1997-2007
"Representative Castle, Michael N.",https://www.congress.gov/member/michael-castle/C000243,Delaware,,Republican,House: 1993-2011
"Representative Chabot, Steve",https://www.congress.gov/member/steve-chabot/C000266,Ohio,1,Republican,"House: 1995-2009, 2011-Present"
"Senator Chambliss, Saxby",https://www.congress.gov/member/saxby-chambliss/C000286,Georgia,,Republican,Senate: 2003-2015 | House: 1995-2003
"Representative Chenoweth-Hage, Helen",https://www.congress.gov/member/helen-chenoweth-hage/C000345,Idaho,1,Republican,House: 1995-2001
"Representative Christensen, Donna M.",https://www.congress.gov/member/donna-christensen/C000380,Virgin Islands,,Democratic,House: 1997-2015
"Representative Clay, William (Bill)",https://www.congress.gov/member/william-clay/C000488,Missouri,1,Democratic,House: 1969-2001
"Representative Clayton, Eva M.",https://www.congress.gov/member/eva-clayton/C000494,North Carolina,1,Democratic,House: 1991-2003
"Representative Clement, Bob",https://www.congress.gov/member/bob-clement/C000503,Tennessee,5,Democratic,House: 1987-2003
"Representative Clyburn, James E.",https://www.congress.gov/member/james-clyburn/C000537,South Carolina,6,Democratic,House: 1993-Present
"Representative Coble, Howard",https://www.congress.gov/member/howard-coble/C000556,North Carolina,6,Republican,House: 1985-2015
"Senator Coburn, Tom",https://www.congress.gov/member/tom-coburn/C000560,Oklahoma,,Republican,Senate: 2005-2015 | House: 1995-2001
"Representative Collins, Mac",https://www.congress.gov/member/mac-collins/C000640,Georgia,8,Republican,House: 1993-2005
"Representative Combest, Larry",https://www.congress.gov/member/larry-combest/C000653,Texas,19,Republican,House: 1985-2003
"Representative Condit, Gary A.",https://www.congress.gov/member/gary-condit/C000670,California,18,Democratic,House: 1989-2003
"Representative Conyers, John, Jr.",https://www.congress.gov/member/john-conyers/C000714,Michigan,13,Democratic,House: 1965-2017
"Representative Cook, Merrill",https://www.congress.gov/member/merrill-cook/C000722,Utah,2,Republican,House: 1997-2001
"Representative Cooksey, John",https://www.congress.gov/member/john-cooksey/C000735,Louisiana,5,Republican,House: 1997-2003
"Representative Costello, Jerry F.",https://www.congress.gov/member/jerry-costello/C000794,Illinois,12,Democratic,House: 1987-2013
"Representative Cox, Christopher",https://www.congress.gov/member/christopher-cox/C000830,California,48,Republican,House: 1989-2007
"Representative Coyne, William J.",https://www.congress.gov/member/william-coyne/C000846,Pennsylvania,14,Democratic,House: 1981-2003
"Representative Cramer, Robert E. (Bud), Jr.",https://www.congress.gov/member/robert-cramer/C000868,Alabama,5,Democratic,House: 1991-2009
"Representative Crane, Philip M.",https://www.congress.gov/member/philip-crane/C000873,Illinois,8,Republican,House: 1969-2005
"Representative Crowley, Joseph",https://www.congress.gov/member/joseph-crowley/C001038,New York,14,Democratic,House: 1999-2019
"Representative Cubin, Barbara",https://www.congress.gov/member/barbara-cubin/C000962,Wyoming,,Republican,House: 1995-2009
"Representative Cummings, Elijah E.",https://www.congress.gov/member/elijah-cummings/C000984,Maryland,7,Democratic,House: 1995-Present
"Representative Cunningham, Randy (Duke)",https://www.congress.gov/member/randy-cunningham/C000994,California,50,Republican,House: 1991-2007
"Representative Danner, Pat",https://www.congress.gov/member/pat-danner/D000046,Missouri,6,Democratic,House: 1993-2001
"Representative Davis, Danny K.",https://www.congress.gov/member/danny-davis/D000096,Illinois,7,Democratic,House: 1997-Present
"Representative Davis, Jim",https://www.congress.gov/member/jim-davis/D000114,Florida,11,Democratic,House: 1997-2007
"Representative Davis, Tom",https://www.congress.gov/member/thomas-davis/D000136,Virginia,11,Republican,House: 1995-2008
"Representative Deal, Nathan",https://www.congress.gov/member/nathan-deal/D000168,Georgia,9,Republican,House: 1993-2010
"Representative DeFazio, Peter A.",https://www.congress.gov/member/peter-defazio/D000191,Oregon,4,Democratic,House: 1987-Present
"Representative DeGette, Diana",https://www.congress.gov/member/diana-degette/D000197,Colorado,1,Democratic,House: 1997-Present
"Representative Delahunt, Bill",https://www.congress.gov/member/bill-delahunt/D000210,Massachusetts,10,Democratic,House: 1997-2011
"Representative DeLauro, Rosa L.",https://www.congress.gov/member/rosa-delauro/D000216,Connecticut,3,Democratic,House: 1991-Present
"Representative DeLay, Tom",https://www.congress.gov/member/tom-delay/D000217,Texas,22,Republican,House: 1985-2007
"Senator DeMint, Jim",https://www.congress.gov/member/james-demint/D000595,South Carolina,,Republican,Senate: 2005-2012 | House: 1999-2005
"Representative Deutsch, Peter",https://www.congress.gov/member/peter-deutsch/D000275,Florida,20,Democratic,House: 1993-2005
"Representative Diaz-Balart, Lincoln",https://www.congress.gov/member/lincoln-diaz-balart/D000299,Florida,21,Republican,House: 1993-2011
"Representative Dickey, Jay",https://www.congress.gov/member/jay-dickey/D000312,Arkansas,4,Republican,House: 1993-2001
"Representative Dicks, Norman D.",https://www.congress.gov/member/norman-dicks/D000327,Washington,6,Democratic,House: 1977-2013
"Representative Dingell, John D.",https://www.congress.gov/member/john-dingell/D000355,Michigan,12,Democratic,House: 1955-2015
"Representative Dixon, Julian C.",https://www.congress.gov/member/julian-dixon/D000373,California,32,Democratic,House: 1979-2003
"Representative Doggett, Lloyd",https://www.congress.gov/member/lloyd-doggett/D000399,Texas,35,Democratic,House: 1995-Present
"Representative Dooley, Calvin M.",https://www.congress.gov/member/cal-dooley/D000424,California,20,Democratic,House: 1991-2005
"Representative Doolittle, John T.",https://www.congress.gov/member/john-doolittle/D000429,California,4,Republican,House: 1991-2009
"Representative Doyle, Michael F.",https://www.congress.gov/member/mike-doyle/D000482,Pennsylvania,18,Democratic,House: 1995-Present
"Representative Dreier, David",https://www.congress.gov/member/david-dreier/D000492,California,26,Republican,House: 1981-2013
"Representative Duncan, John J., Jr.",https://www.congress.gov/member/john-duncan/D000533,Tennessee,2,Republican,House: 1987-2019
"Representative Dunn, Jennifer",https://www.congress.gov/member/jennifer-dunn/D000549,Washington,8,Republican,House: 1993-2005
"Representative Edwards, Chet",https://www.congress.gov/member/chet-edwards/E000063,Texas,17,Democratic,House: 1991-2011
"Representative Ehlers, Vernon J.",https://www.congress.gov/member/vernon-ehlers/E000092,Michigan,3,Republican,House: 1993-2011
"Representative Ehrlich, Robert L., Jr.",https://www.congress.gov/member/robert-ehrlich/E000093,Maryland,2,Republican,House: 1995-2003
"Representative Emerson, Jo Ann",https://www.congress.gov/member/jo-emerson/E000172,Missouri,8,Republican,House: 1997-2013
"Representative Engel, Eliot L.",https://www.congress.gov/member/eliot-engel/E000179,New York,16,Democratic,House: 1989-Present
"Representative English, Phil",https://www.congress.gov/member/phil-english/E000187,Pennsylvania,3,Republican,House: 1995-2009
"Representative Eshoo, Anna G.",https://www.congress.gov/member/anna-eshoo/E000215,California,18,Democratic,House: 1993-Present
"Representative Etheridge, Bob",https://www.congress.gov/member/bob-etheridge/E000226,North Carolina,2,Democratic,House: 1997-2011
"Representative Evans, Lane",https://www.congress.gov/member/lane-evans/E000250,Illinois,17,Democratic,House: 1983-2007
"Representative Everett, Terry",https://www.congress.gov/member/terry-everett/E000268,Alabama,2,Republican,House: 1993-2009
"Representative Ewing, Thomas W.",https://www.congress.gov/member/thomas-ewing/E000282,Illinois,15,Republican,House: 1991-2001
"Representative Faleomavaega, Eni F. H.",https://www.congress.gov/member/eni-faleomavaega/F000010,American Samoa,,Democratic,House: 1989-2015
"Representative Farr, Sam",https://www.congress.gov/member/sam-farr/F000030,California,20,Democratic,House: 1993-2017
"Representative Fattah, Chaka",https://www.congress.gov/member/chaka-fattah/F000043,Pennsylvania,2,Democratic,House: 1995-2016
"Representative Filner, Bob",https://www.congress.gov/member/bob-filner/F000116,California,51,Democratic,House: 1993-2013
"Representative Fletcher, Ernie",https://www.congress.gov/member/ernest-fletcher/F000441,Kentucky,6,Republican,House: 1999-2003
"Representative Foley, Mark",https://www.congress.gov/member/mark-foley/F000238,Florida,16,Republican,House: 1995-2007
"Representative Forbes, Michael P.",https://www.congress.gov/member/michael-forbes/F000257,New York,1,Democratic,House: 1995-2001
"Representative Ford, Harold E., Jr.",https://www.congress.gov/member/harold-ford/F000262,Tennessee,9,Democratic,House: 1997-2007
"Representative Fossella, Vito",https://www.congress.gov/member/vito-fossella/F000440,New York,13,Republican,House: 1997-2009
"Representative Fowler, Tillie",https://www.congress.gov/member/tillie-fowler/F000328,Florida,4,Republican,House: 1993-2001
"Representative Frank, Barney",https://www.congress.gov/member/barney-frank/F000339,Massachusetts,4,Democratic,House: 1981-2013
"Representative Franks, Bob",https://www.congress.gov/member/bob-franks/F000349,New Jersey,7,Republican,House: 1993-2001
"Representative Frelinghuysen, Rodney P.",https://www.congress.gov/member/rodney-frelinghuysen/F000372,New Jersey,11,Republican,House: 1995-2019
"Representative Frost, Martin",https://www.congress.gov/member/martin-frost/F000392,Texas,24,Democratic,House: 1979-2005
"Representative Gallegly, Elton",https://www.congress.gov/member/elton-gallegly/G000021,California,24,Republican,House: 1987-2013
"Representative Ganske, Greg",https://www.congress.gov/member/greg-ganske/G000041,Iowa,4,Republican,House: 1995-2003
"Representative Gejdenson, Sam",https://www.congress.gov/member/samuel-gejdenson/G000120,Connecticut,2,Democratic,House: 1981-2001
"Representative Gekas, George W.",https://www.congress.gov/member/george-gekas/G000121,Pennsylvania,17,Republican,House: 1983-2003
"Representative Gephardt, Richard A.",https://www.congress.gov/member/richard-gephardt/G000132,Missouri,3,Democratic,House: 1977-2005
"Representative Gibbons, Jim",https://www.congress.gov/member/jim-gibbons/G000152,Nevada,2,Republican,House: 1997-2007
"Representative Gilchrest, Wayne T.",https://www.congress.gov/member/wayne-gilchrest/G000180,Maryland,1,Republican,House: 1991-2009
"Representative Gillmor, Paul E.",https://www.congress.gov/member/paul-gillmor/G000210,Ohio,5,Republican,House: 1989-2007
"Representative Gilman, Benjamin A.",https://www.congress.gov/member/benjamin-gilman/G000212,New York,20,Republican,House: 1973-2003
"Representative Gonzalez, Charles A.",https://www.congress.gov/member/charles-gonzalez/G000544,Texas,20,Democratic,House: 1999-2013
"Representative Goode, Virgil H., Jr.",https://www.congress.gov/member/virgil-goode/G000280,Virginia,5,Republican,House: 1997-2009
"Representative Goodlatte, Bob",https://www.congress.gov/member/robert-goodlatte/G000289,Virginia,6,Republican,House: 1993-2019
"Representative Goodling, William F.",https://www.congress.gov/member/bill-goodling/G000291,Pennsylvania,19,Republican,House: 1973-2001
"Representative Gordon, Bart",https://www.congress.gov/member/bart-gordon/G000309,Tennessee,6,Democratic,House: 1985-2011
"Representative Goss, Porter J.",https://www.congress.gov/member/porter-goss/G000336,Florida,14,Republican,House: 1989-2004
"Senator Graham, Lindsey",https://www.congress.gov/member/lindsey-graham/G000359,South Carolina,,Republican,Senate: 2003-Present | House: 1995-2003
"Representative Granger, Kay",https://www.congress.gov/member/kay-granger/G000377,Texas,12,Republican,House: 1997-Present
"Representative Green, Gene",https://www.congress.gov/member/gene-green/G000410,Texas,29,Democratic,House: 1993-2019
"Representative Green, Mark",https://www.congress.gov/member/mark-green/G000545,Wisconsin,8,Republican,House: 1999-2007
"Representative Greenwood, James C.",https://www.congress.gov/member/james-greenwood/G000439,Pennsylvania,8,Republican,House: 1993-2005
"Representative Gutierrez, Luis V.",https://www.congress.gov/member/luis-gutierrez/G000535,Illinois,4,Democratic,House: 1993-2019
"Representative Gutknecht, Gil",https://www.congress.gov/member/gil-gutknecht/G000536,Minnesota,1,Republican,House: 1995-2007
"Representative Hall, Ralph M.",https://www.congress.gov/member/ralph-hall/H000067,Texas,4,Republican,House: 1981-2015
"Representative Hall, Tony P.",https://www.congress.gov/member/tony-hall/H000074,Ohio,3,Democratic,House: 1979-2002
"Representative Hansen, James V.",https://www.congress.gov/member/james-hansen/H000172,Utah,1,Republican,House: 1981-2003
"Representative Hastert, J. Dennis",https://www.congress.gov/member/j-hastert/H000323,Illinois,14,Republican,House: 1987-2007
"Representative Hastings, Alcee L.",https://www.congress.gov/member/alcee-hastings/H000324,Florida,20,Democratic,House: 1993-Present
"Representative Hastings, Doc",https://www.congress.gov/member/doc-hastings/H000329,Washington,4,Republican,House: 1995-2015
"Representative Hayes, Robin",https://www.congress.gov/member/robin-hayes/H001029,North Carolina,8,Republican,House: 1999-2009
"Representative Hayworth, J. D.",https://www.congress.gov/member/j-hayworth/H000413,Arizona,5,Republican,House: 1995-2007
"Representative Hefley, Joel",https://www.congress.gov/member/joel-hefley/H000444,Colorado,5,Republican,House: 1987-2007
"Representative Herger, Wally",https://www.congress.gov/member/wally-herger/H000528,California,2,Republican,House: 1987-2013
"Representative Hill, Baron P.",https://www.congress.gov/member/baron-hill/H001030,Indiana,9,Democratic,"House: 1999-2005, 2007-2011"
"Representative Hill, Rick",https://www.congress.gov/member/rick-hill/H000605,Montana,,Republican,House: 1997-2001
"Representative Hilleary, Van",https://www.congress.gov/member/van-hilleary/H000615,Tennessee,4,Republican,House: 1995-2003
"Representative Hilliard, Earl F.",https://www.congress.gov/member/earl-hilliard/H000621,Alabama,7,Democratic,House: 1993-2003
"Representative Hinchey, Maurice D.",https://www.congress.gov/member/maurice-hinchey/H000627,New York,22,Democratic,House: 1993-2013
"Representative Hinojosa, Ruben",https://www.congress.gov/member/ruben-hinojosa/H000636,Texas,15,Democratic,House: 1997-2017
"Representative Hobson, David L.",https://www.congress.gov/member/david-hobson/H000666,Ohio,7,Republican,House: 1991-2009
"Representative Hoeffel, Joseph M.",https://www.congress.gov/member/joseph-hoeffel/H001031,Pennsylvania,13,Democratic,House: 1999-2005
"Representative Hoekstra, Peter",https://www.congress.gov/member/peter-hoekstra/H000676,Michigan,2,Republican,House: 1993-2011
"Representative Holden, Tim",https://www.congress.gov/member/tim-holden/H000712,Pennsylvania,17,Democratic,House: 1993-2013
"Representative Holt, Rush",https://www.congress.gov/member/rush-holt/H001032,New Jersey,12,Democratic,House: 1999-2015
"Representative Hooley, Darlene",https://www.congress.gov/member/darlene-hooley/H000762,Oregon,5,Democratic,House: 1997-2009
"Representative Horn, Stephen",https://www.congress.gov/member/steve-horn/H000789,California,38,Republican,House: 1993-2003
"Representative Hostettler, John N.",https://www.congress.gov/member/john-hostettler/H000807,Indiana,8,Republican,House: 1995-2007
"Representative Houghton, Amo",https://www.congress.gov/member/amo-houghton/H000814,New York,29,Republican,House: 1987-2005
"Representative Hoyer, Steny H.",https://www.congress.gov/member/steny-hoyer/H000874,Maryland,5,Democratic,House: 1981-Present
"Representative Hulshof, Kenny C.",https://www.congress.gov/member/kenny-hulshof/H000948,Missouri,9,Republican,House: 1997-2009
"Representative Hunter, Duncan",https://www.congress.gov/member/duncan-hunter/H000981,California,52,Republican,House: 1981-2009
"Representative Hutchinson, Asa",https://www.congress.gov/member/asa-hutchinson/H001014,Arkansas,3,Republican,House: 1997-2001
"Representative Hyde, Henry J.",https://www.congress.gov/member/henry-hyde/H001022,Illinois,6,Republican,House: 1975-2007
"Representative Inslee, Jay",https://www.congress.gov/member/jay-inslee/I000026,Washington,1,Democratic,"House: 1993-1995, 1999-2012"
"Senator Isakson, Johnny",https://www.congress.gov/member/johnny-isakson/I000055,Georgia,,Republican,Senate: 2005-Present | House: 1999-2005
"Representative Istook, Ernest J., Jr.",https://www.congress.gov/member/ernest-istook/I000047,Oklahoma,5,Republican,House: 1993-2007
"Representative Jackson Lee, Sheila",https://www.congress.gov/member/sheila-jackson-lee/J000032,Texas,18,Democratic,House: 1995-Present
"Representative Jackson, Jesse L., Jr.",https://www.congress.gov/member/jesse-jackson/J000283,Illinois,2,Democratic,House: 1995-2012
"Representative Jefferson, William J.",https://www.congress.gov/member/william-jefferson/J000070,Louisiana,2,Democratic,House: 1991-2009
"Representative Jenkins, William L.",https://www.congress.gov/member/william-jenkins/J000082,Tennessee,1,Republican,House: 1997-2007
"Representative John, Christopher",https://www.congress.gov/member/christopher-john/J000110,Louisiana,7,Democratic,House: 1997-2005
"Representative Johnson, Eddie Bernice",https://www.congress.gov/member/eddie-johnson/J000126,Texas,30,Democratic,House: 1993-Present
"Representative Johnson, Nancy L.",https://www.congress.gov/member/nancy-johnson/J000163,Connecticut,5,Republican,House: 1983-2007
"Representative Johnson, Sam",https://www.congress.gov/member/sam-johnson/J000174,Texas,3,Republican,House: 1991-2019
"Representative Jones, Stephanie Tubbs",https://www.congress.gov/member/stephanie-jones/J000284,Ohio,11,Democratic,House: 1999-2008
"Representative Jones, Walter B., Jr.",https://www.congress.gov/member/walter-jones/J000255,North Carolina,3,Republican,House: 1995-2019
"Representative Kanjorski, Paul E.",https://www.congress.gov/member/paul-kanjorski/K000008,Pennsylvania,11,Democratic,House: 1985-2011
"Representative Kaptur, Marcy",https://www.congress.gov/member/marcy-kaptur/K000009,Ohio,9,Democratic,House: 1983-Present
"Representative Kasich, John R.",https://www.congress.gov/member/john-kasich/K000016,Ohio,12,Republican,House: 1983-2001
"Representative Kelly, Sue W.",https://www.congress.gov/member/sue-kelly/K000078,New York,19,Republican,House: 1995-2007
"Representative Kennedy, Patrick J.",https://www.congress.gov/member/patrick-kennedy/K000113,Rhode Island,1,Democratic,House: 1995-2011
"Representative Kildee, Dale E.",https://www.congress.gov/member/dale-kildee/K000172,Michigan,5,Democratic,House: 1977-2013
"Representative Kilpatrick, Carolyn C.",https://www.congress.gov/member/carolyn-kilpatrick/K000180,Michigan,13,Democratic,House: 1997-2011
"Representative Kind, Ron",https://www.congress.gov/member/ron-kind/K000188,Wisconsin,3,Democratic,House: 1997-Present
"Representative King, Peter T.",https://www.congress.gov/member/peter-king/K000210,New York,2,Republican,House: 1993-Present
"Representative Kingston, Jack",https://www.congress.gov/member/jack-kingston/K000220,Georgia,1,Republican,House: 1993-2015
"Representative Kleczka, Gerald D.",https://www.congress.gov/member/gerald-kleczka/K000259,Wisconsin,4,Democratic,House: 1983-2005
"Representative Klink, Ron",https://www.congress.gov/member/ron-klink/K000270,Pennsylvania,4,Democratic,House: 1993-2001
"Representative Knollenberg, Joe",https://www.congress.gov/member/joe-knollenberg/K000288,Michigan,9,Republican,House: 1993-2009
"Representative Kolbe, Jim",https://www.congress.gov/member/jim-kolbe/K000306,Arizona,8,Republican,House: 1985-2007
"Representative Kucinich, Dennis J.",https://www.congress.gov/member/dennis-kucinich/K000336,Ohio,10,Democratic,House: 1997-2013
"Representative Kuykendall, Steven T.",https://www.congress.gov/member/steven-kuykendall/K000357,California,36,Republican,House: 1999-2001
"Representative LaFalce, John J.",https://www.congress.gov/member/john-lafalce/L000556,New York,29,Democratic,House: 1975-2003
"Representative LaHood, Ray",https://www.congress.gov/member/ray-lahood/L000552,Illinois,18,Republican,House: 1995-2009
"Representative Lampson, Nick",https://www.congress.gov/member/nick-lampson/L000043,Texas,22,Democratic,"House: 1997-2005, 2007-2009"
"Representative Lantos, Tom",https://www.congress.gov/member/tom-lantos/L000090,California,12,Democratic,House: 1981-2008
"Representative Largent, Steve",https://www.congress.gov/member/steve-largent/L000096,Oklahoma,1,Republican,House: 1993-2002
"Representative Larson, John B.",https://www.congress.gov/member/john-larson/L000557,Connecticut,1,Democratic,House: 1999-Present
"Representative Latham, Tom",https://www.congress.gov/member/tom-latham/L000111,Iowa,3,Republican,House: 1995-2015
"Representative LaTourette, Steven C.",https://www.congress.gov/member/steven-latourette/L000553,Ohio,14,Republican,House: 1995-2013
"Representative Lazio, Rick",https://www.congress.gov/member/rick-lazio/L000155,New York,2,Republican,House: 1993-2001
"Representative Leach, James A.",https://www.congress.gov/member/jim-leach/L000169,Iowa,2,Republican,House: 1977-2007
"Representative Lee, Barbara",https://www.congress.gov/member/barbara-lee/L000551,California,13,Democratic,House: 1997-Present
"Representative Levin, Sander M.",https://www.congress.gov/member/sander-levin/L000263,Michigan,9,Democratic,House: 1983-2019
"Representative Lewis, Jerry",https://www.congress.gov/member/jerry-lewis/L000274,California,41,Republican,House: 1979-2013
"Representative Lewis, John",https://www.congress.gov/member/john-lewis/L000287,Georgia,5,Democratic,House: 1987-Present
"Representative Lewis, Ron",https://www.congress.gov/member/ron-lewis/L000293,Kentucky,2,Republican,House: 1993-2009
"Representative Linder, John",https://www.congress.gov/member/john-linder/L000321,Georgia,7,Republican,House: 1993-2011
