"Representative Buyer, Steve",https://www.congress.gov/member/stephen-buyer/B001203,Indiana,4,Republican,House: 1993-2011
"Representative Callahan, Sonny",https://www.congress.gov/member/h-callahan/C000052,Alabama,1,Republican,House: 1985-2003
"Representative Calvert, Ken",https://www.congress.gov/member/ken-calvert/C000059,California,42,Republican,House: 1993-Present
"Representative Camp, Dave",https://www.congress.gov/member/dave-camp/C000071,Michigan,4,Republican,House: 1991-2015
"Representative Campbell, Tom",https://www.congress.gov/member/tom-campbell/C000100,California,15,Republican,"House: 1989-1993, 1995-2001"
"Representative Canady, Charles T.",https://www.congress.gov/member/charles-canady/C000107,Florida,12,Republican,House: 1993-2001
"Senator Cardin, Benjamin L.",https://www.congress.gov/member/benjamin-cardin/C000141,Maryland,,Democratic,Senate: 2007-Present | House: 1987-2007
"Representative Castle, Michael N.",https://www.congress.gov/member/michael-castle/C000243,Delaware,,Republican,House: 1993-2011
"Representative Chabot, Steve",https://www.congress.gov/member/steve-chabot/C000266,Ohio,1,Republican,"House: 1995-2009, 2011-Present"
"Senator Chambliss, Saxby",https://www.congress.gov/member/saxby-chambliss/C000286,Georgia,,Republican,Senate: 2003-2015 | House: 1995-2003
"Representative Chapman, Jim",https://www.congress.gov/member/jim-chapman/C000312,Texas,1,Democratic,House: 1985-1997
"Representative Chenoweth-Hage, Helen",https://www.congress.gov/member/helen-chenoweth-hage/C000345,Idaho,1,Republican,House: 1995-2001
"Representative Christensen, Jon",https://www.congress.gov/member/jon-christensen/C000377,Nebraska,2,Republican,House: 1995-1999
"Representative Chrysler, Dick",https://www.congress.gov/member/dick-chrysler/C000385,Michigan,8,Republican,House: 1995-1997
"Representative Clay, William (Bill)",https://www.congress.gov/member/william-clay/C000488,Missouri,1,Democratic,House: 1969-2001
"Representative Clayton, Eva M.",https://www.congress.gov/member/eva-clayton/C000494,North Carolina,1,Democratic,House: 1991-2003
"Representative Clement, Bob",https://www.congress.gov/member/bob-clement/C000503,Tennessee,5,Democratic,House: 1987-2003
"Representative Clinger, William F., Jr.",https://www.congress.gov/member/william-clinger/C000523,Pennsylvania,5,Republican,House: 1979-1997
"Representative Clyburn, James E.",https://www.congress.gov/member/james-clyburn/C000537,South Carolina,6,Democratic,House: 1993-Present
"Representative Coble, Howard",https://www.congress.gov/member/howard-coble/C000556,North Carolina,6,Republican,House: 1985-2015
"Senator Coburn, Tom",https://www.congress.gov/member/tom-coburn/C000560,Oklahoma,,Republican,Senate: 2005-2015 | House: 1995-2001
"Representative Coleman, Ronald D.",https://www.congress.gov/member/ronald-coleman/C000621,Texas,16,Democratic,House: 1983-1997
"Representative Collins, Barbara-Rose",https://www.congress.gov/member/barbara-rose-collins/C000633,Michigan,15,Democratic,House: 1991-1997
"Representative Collins, Cardiss",https://www.congress.gov/member/cardiss-collins/C000634,Illinois,7,Democratic,House: 1973-1997
"Representative Collins, Mac",https://www.congress.gov/member/mac-collins/C000640,Georgia,8,Republican,House: 1993-2005
"Representative Combest, Larry",https://www.congress.gov/member/larry-combest/C000653,Texas,19,Republican,House: 1985-2003
"Representative Condit, Gary A.",https://www.congress.gov/member/gary-condit/C000670,California,18,Democratic,House: 1989-2003
"Representative Conyers, John, Jr.",https://www.congress.gov/member/john-conyers/C000714,Michigan,13,Democratic,House: 1965-2017
"Representative Cooley, Wes",https://www.congress.gov/member/wes-cooley/C000737,Oregon,2,Republican,House: 1995-1997
"Representative Costello, Jerry F.",https://www.congress.gov/member/jerry-costello/C000794,Illinois,12,Democratic,House: 1987-2013
"Representative Cox, Christopher",https://www.congress.gov/member/christopher-cox/C000830,California,48,Republican,House: 1989-2007
"Representative Coyne, William J.",https://www.congress.gov/member/william-coyne/C000846,Pennsylvania,14,Democratic,House: 1981-2003
"Representative Cramer, Robert E. (Bud), Jr.",https://www.congress.gov/member/robert-cramer/C000868,Alabama,5,Democratic,House: 1991-2009
"Representative Crane, Philip M.",https://www.congress.gov/member/philip-crane/C000873,Illinois,8,Republican,House: 1969-2005
"Senator Crapo, Mike",https://www.congress.gov/member/michael-crapo/C000880,Idaho,,Republican,Senate: 1999-Present | House: 1993-1999
"Representative Cremeans, Frank A.",https://www.congress.gov/member/frank-cremeans/C000903,Ohio,6,Republican,House: 1995-1997
"Representative Cubin, Barbara",https://www.congress.gov/member/barbara-cubin/C000962,Wyoming,,Republican,House: 1995-2009
"Representative Cummings, Elijah E.",https://www.congress.gov/member/elijah-cummings/C000984,Maryland,7,Democratic,House: 1995-Present
"Representative Cunningham, Randy (Duke)",https://www.congress.gov/member/randy-cunningham/C000994,California,50,Republican,House: 1991-2007
"Representative Danner, Pat",https://www.congress.gov/member/pat-danner/D000046,Missouri,6,Democratic,House: 1993-2001
"Representative Davis, Tom",https://www.congress.gov/member/thomas-davis/D000136,Virginia,11,Republican,House: 1995-2008
"Representative de la Garza, E.",https://www.congress.gov/member/e-de-la-garza/D000203,Texas,15,Democratic,House: 1965-1997
"Representative Deal, Nathan",https://www.congress.gov/member/nathan-deal/D000168,Georgia,9,Republican,House: 1993-2010
"Representative DeFazio, Peter A.",https://www.congress.gov/member/peter-defazio/D000191,Oregon,4,Democratic,House: 1987-Present
"Representative DeLauro, Rosa L.",https://www.congress.gov/member/rosa-delauro/D000216,Connecticut,3,Democratic,House: 1991-Present
"Representative DeLay, Tom",https://www.congress.gov/member/tom-delay/D000217,Texas,22,Republican,House: 1985-2007
"Representative Dellums, Ronald V.",https://www.congress.gov/member/ronald-dellums/D000222,California,9,Democratic,House: 1971-1999
"Representative Deutsch, Peter",https://www.congress.gov/member/peter-deutsch/D000275,Florida,20,Democratic,House: 1993-2005
"Representative Diaz-Balart, Lincoln",https://www.congress.gov/member/lincoln-diaz-balart/D000299,Florida,21,Republican,House: 1993-2011
"Representative Dickey, Jay",https://www.congress.gov/member/jay-dickey/D000312,Arkansas,4,Republican,House: 1993-2001
"Representative Dicks, Norman D.",https://www.congress.gov/member/norman-dicks/D000327,Washington,6,Democratic,House: 1977-2013
"Representative Dingell, John D.",https://www.congress.gov/member/john-dingell/D000355,Michigan,12,Democratic,House: 1955-2015
"Representative Dixon, Julian C.",https://www.congress.gov/member/julian-dixon/D000373,California,32,Democratic,House: 1979-2003
"Representative Doggett, Lloyd",https://www.congress.gov/member/lloyd-doggett/D000399,Texas,35,Democratic,House: 1995-Present
"Representative Dooley, Calvin M.",https://www.congress.gov/member/cal-dooley/D000424,California,20,Democratic,House: 1991-2005
"Representative Doolittle, John T.",https://www.congress.gov/member/john-doolittle/D000429,California,4,Republican,House: 1991-2009
"Representative Dornan, Robert K.",https://www.congress.gov/member/robert-dornan/D000435,California,46,Republican,"House: 1977-1983, 1985-1997"
"Representative Doyle, Michael F.",https://www.congress.gov/member/mike-doyle/D000482,Pennsylvania,18,Democratic,House: 1995-Present
"Representative Dreier, David",https://www.congress.gov/member/david-dreier/D000492,California,26,Republican,House: 1981-2013
"Representative Duncan, John J., Jr.",https://www.congress.gov/member/john-duncan/D000533,Tennessee,2,Republican,House: 1987-2019
"Representative Dunn, Jennifer",https://www.congress.gov/member/jennifer-dunn/D000549,Washington,8,Republican,House: 1993-2005
"Senator Durbin, Richard J.",https://www.congress.gov/member/richard-durbin/D000563,Illinois,,Democratic,Senate: 1997-Present | House: 1983-1997
"Representative Edwards, Chet",https://www.congress.gov/member/chet-edwards/E000063,Texas,17,Democratic,House: 1991-2011
"Representative Ehlers, Vernon J.",https://www.congress.gov/member/vernon-ehlers/E000092,Michigan,3,Republican,House: 1993-2011
"Representative Ehrlich, Robert L., Jr.",https://www.congress.gov/member/robert-ehrlich/E000093,Maryland,2,Republican,House: 1995-2003
"Representative Emerson, Bill",https://www.congress.gov/member/bill-emerson/E000174,Missouri,8,Republican,House: 1981-1997
"Representative Engel, Eliot L.",https://www.congress.gov/member/eliot-engel/E000179,New York,16,Democratic,House: 1989-Present
"Representative English, Phil",https://www.congress.gov/member/phil-english/E000187,Pennsylvania,3,Republican,House: 1995-2009
"Senator Ensign, John",https://www.congress.gov/member/john-ensign/E000194,Nevada,,Republican,Senate: 2001-2011 | House: 1995-1999
"Representative Eshoo, Anna G.",https://www.congress.gov/member/anna-eshoo/E000215,California,18,Democratic,House: 1993-Present
"Representative Evans, Lane",https://www.congress.gov/member/lane-evans/E000250,Illinois,17,Democratic,House: 1983-2007
"Representative Everett, Terry",https://www.congress.gov/member/terry-everett/E000268,Alabama,2,Republican,House: 1993-2009
"Representative Ewing, Thomas W.",https://www.congress.gov/member/thomas-ewing/E000282,Illinois,15,Republican,House: 1991-2001
"Representative Faleomavaega, Eni F. H.",https://www.congress.gov/member/eni-faleomavaega/F000010,American Samoa,,Democratic,House: 1989-2015
"Representative Farr, Sam",https://www.congress.gov/member/sam-farr/F000030,California,20,Democratic,House: 1993-2017
"Representative Fattah, Chaka",https://www.congress.gov/member/chaka-fattah/F000043,Pennsylvania,2,Democratic,House: 1995-2016
"Representative Fawell, Harris W.",https://www.congress.gov/member/harris-fawell/F000049,Illinois,13,Republican,House: 1985-1999
"Representative Fazio, Vic",https://www.congress.gov/member/vic-fazio/F000053,California,3,Democratic,House: 1979-1999
"Representative Fields, Cleo",https://www.congress.gov/member/cleo-fields/F000110,Louisiana,4,Democratic,House: 1993-1997
"Representative Fields, Jack",https://www.congress.gov/member/jack-fields/F000111,Texas,8,Republican,House: 1981-1997
"Representative Filner, Bob",https://www.congress.gov/member/bob-filner/F000116,California,51,Democratic,House: 1993-2013
"Representative Flake, Floyd H.",https://www.congress.gov/member/floyd-flake/F000184,New York,6,Democratic,House: 1987-1999
"Representative Flanagan, Michael Patrick",https://www.congress.gov/member/michael-flanagan/F000187,Illinois,5,Republican,House: 1995-1997
"Representative Foglietta, Thomas M.",https://www.congress.gov/member/thomas-foglietta/F000235,Pennsylvania,1,Democratic,House: 1981-1999
"Representative Foley, Mark",https://www.congress.gov/member/mark-foley/F000238,Florida,16,Republican,House: 1995-2007
"Representative Forbes, Michael P.",https://www.congress.gov/member/michael-forbes/F000257,New York,1,Democratic,House: 1995-2001
"Representative Ford, Harold E.",https://www.congress.gov/member/harold-ford/F000261,Tennessee,9,Democratic,House: 1975-1997
"Representative Fowler, Tillie",https://www.congress.gov/member/tillie-fowler/F000328,Florida,4,Republican,House: 1993-2001
"Representative Fox, Jon D.",https://www.congress.gov/member/jon-fox/F000332,Pennsylvania,13,Republican,House: 1995-1999
"Representative Frank, Barney",https://www.congress.gov/member/barney-frank/F000339,Massachusetts,4,Democratic,House: 1981-2013
"Representative Franks, Bob",https://www.congress.gov/member/bob-franks/F000349,New Jersey,7,Republican,House: 1993-2001
"Representative Franks, Gary A.",https://www.congress.gov/member/gary-franks/F000348,Connecticut,5,Republican,House: 1991-1997
"Representative Frazer, Victor O.",https://www.congress.gov/member/victor-frazer/F000351,Virgin Islands,,Independent,House: 1995-1997
"Representative Frelinghuysen, Rodney P.",https://www.congress.gov/member/rodney-frelinghuysen/F000372,New Jersey,11,Republican,House: 1995-2019
"Representative Frisa, Dan",https://www.congress.gov/member/daniel-frisa/F000387,New York,4,Republican,House: 1995-1997
"Representative Frost, Martin",https://www.congress.gov/member/martin-frost/F000392,Texas,24,Democratic,House: 1979-2005
"Representative Funderburk, David",https://www.congress.gov/member/david-funderburk/F000426,North Carolina,2,Republican,House: 1995-1997
"Representative Furse, Elizabeth",https://www.congress.gov/member/elizabeth-furse/F000434,Oregon,1,Democratic,House: 1993-1999
"Representative Gallegly, Elton",https://www.congress.gov/member/elton-gallegly/G000021,California,24,Republican,House: 1987-2013
"Representative Ganske, Greg",https://www.congress.gov/member/greg-ganske/G000041,Iowa,4,Republican,House: 1995-2003
"Representative Gejdenson, Sam",https://www.congress.gov/member/samuel-gejdenson/G000120,Connecticut,2,Democratic,House: 1981-2001
"Representative Gekas, George W.",https://www.congress.gov/member/george-gekas/G000121,Pennsylvania,17,Republican,House: 1983-2003
"Representative Gephardt, Richard A.",https://www.congress.gov/member/richard-gephardt/G000132,Missouri,3,Democratic,House: 1977-2005
"Representative Geren, Pete",https://www.congress.gov/member/pete-geren/G000134,Texas,12,Democratic,House: 1989-1997
"Representative Gibbons, Sam",https://www.congress.gov/member/sam-gibbons/G000153,Florida,11,Democratic,House: 1963-1997
"Representative Gilchrest, Wayne T.",https://www.congress.gov/member/wayne-gilchrest/G000180,Maryland,1,Republican,House: 1991-2009
"Representative Gillmor, Paul E.",https://www.congress.gov/member/paul-gillmor/G000210,Ohio,5,Republican,House: 1989-2007
"Representative Gilman, Benjamin A.",https://www.congress.gov/member/benjamin-gilman/G000212,New York,20,Republican,House: 1973-2003
"Representative Gingrich, Newt",https://www.congress.gov/member/newt-gingrich/G000225,Georgia,6,Republican,House: 1979-1999
"Representative Gonzalez, Henry B.",https://www.congress.gov/member/henry-gonzalez/G000272,Texas,20,Democratic,House: 1961-1999
"Representative Goodlatte, Bob",https://www.congress.gov/member/robert-goodlatte/G000289,Virginia,6,Republican,House: 1993-2019
"Representative Goodling, William F.",https://www.congress.gov/member/bill-goodling/G000291,Pennsylvania,19,Republican,House: 1973-2001
"Representative Gordon, Bart",https://www.congress.gov/member/bart-gordon/G000309,Tennessee,6,Democratic,House: 1985-2011
"Representative Goss, Porter J.",https://www.congress.gov/member/porter-goss/G000336,Florida,14,Republican,House: 1989-2004
"Senator Graham, Lindsey",https://www.congress.gov/member/lindsey-graham/G000359,South Carolina,,Republican,Senate: 2003-Present | House: 1995-2003
"Representative Green, Gene",https://www.congress.gov/member/gene-green/G000410,Texas,29,Democratic,House: 1993-2019
"Representative Greenwood, James C.",https://www.congress.gov/member/james-greenwood/G000439,Pennsylvania,8,Republican,House: 1993-2005
"Representative Gunderson, Steve",https://www.congress.gov/member/steve-gunderson/G000524,Wisconsin,3,Republican,House: 1981-1997
"Representative Gutierrez, Luis V.",https://www.congress.gov/member/luis-gutierrez/G000535,Illinois,4,Democratic,House: 1993-2019
"Representative Gutknecht, Gil",https://www.congress.gov/member/gil-gutknecht/G000536,Minnesota,1,Republican,House: 1995-2007
"Representative Hall, Ralph M.",https://www.congress.gov/member/ralph-hall/H000067,Texas,4,Republican,House: 1981-2015
"Representative Hall, Tony P.",https://www.congress.gov/member/tony-hall/H000074,Ohio,3,Democratic,House: 1979-2002
"Representative Hamilton, Lee H.",https://www.congress.gov/member/lee-hamilton/H000114,Indiana,9,Democratic,House: 1965-1999
"Representative Hancock, Mel",https://www.congress.gov/member/melton-hancock/H000151,Missouri,7,Republican,House: 1989-1997
"Representative Hansen, James V.",https://www.congress.gov/member/james-hansen/H000172,Utah,1,Republican,House: 1981-2003
"Representative Harman, Jane",https://www.congress.gov/member/jane-harman/H000213,California,36,Democratic,"House: 1993-1999, 2001-2011"
"Representative Hastert, J. Dennis",https://www.congress.gov/member/j-hastert/H000323,Illinois,14,Republican,House: 1987-2007
"Representative Hastings, Alcee L.",https://www.congress.gov/member/alcee-hastings/H000324,Florida,20,Democratic,House: 1993-Present
"Representative Hastings, Doc",https://www.congress.gov/member/doc-hastings/H000329,Washington,4,Republican,House: 1995-2015
"Representative Hayes, James A.",https://www.congress.gov/member/jimmy-hayes/H000390,Louisiana,7,Republican,House: 1987-1997
"Representative Hayworth, J. D.",https://www.congress.gov/member/j-hayworth/H000413,Arizona,5,Republican,House: 1995-2007
"Representative Hefley, Joel",https://www.congress.gov/member/joel-hefley/H000444,Colorado,5,Republican,House: 1987-2007
"Representative Hefner, W. G. (Bill)",https://www.congress.gov/member/w-hefner/H000448,North Carolina,8,Democratic,House: 1975-1999
"Representative Heineman, Frederick K. (Fred)",https://www.congress.gov/member/frederick-heineman/H000452,North Carolina,4,Republican,House: 1995-1997
"Representative Herger, Wally",https://www.congress.gov/member/wally-herger/H000528,California,2,Republican,House: 1987-2013
"Representative Hilleary, Van",https://www.congress.gov/member/van-hilleary/H000615,Tennessee,4,Republican,House: 1995-2003
"Representative Hilliard, Earl F.",https://www.congress.gov/member/earl-hilliard/H000621,Alabama,7,Democratic,House: 1993-2003
"Representative Hinchey, Maurice D.",https://www.congress.gov/member/maurice-hinchey/H000627,New York,22,Democratic,House: 1993-2013
"Representative Hobson, David L.",https://www.congress.gov/member/david-hobson/H000666,Ohio,7,Republican,House: 1991-2009
"Representative Hoekstra, Peter",https://www.congress.gov/member/peter-hoekstra/H000676,Michigan,2,Republican,House: 1993-2011
"Representative Hoke, Martin R.",https://www.congress.gov/member/martin-hoke/H000707,Ohio,10,Republican,House: 1993-1997
"Representative Holden, Tim",https://www.congress.gov/member/tim-holden/H000712,Pennsylvania,17,Democratic,House: 1993-2013
"Representative Horn, Stephen",https://www.congress.gov/member/steve-horn/H000789,California,38,Republican,House: 1993-2003
"Representative Hostettler, John N.",https://www.congress.gov/member/john-hostettler/H000807,Indiana,8,Republican,House: 1995-2007
"Representative Houghton, Amo",https://www.congress.gov/member/amo-houghton/H000814,New York,29,Republican,House: 1987-2005
"Representative Hoyer, Steny H.",https://www.congress.gov/member/steny-hoyer/H000874,Maryland,5,Democratic,House: 1981-Present
"Representative Hunter, Duncan",https://www.congress.gov/member/duncan-hunter/H000981,California,52,Republican,House: 1981-2009
"Senator Hutchinson, Tim",https://www.congress.gov/member/tim-hutchinson/H001015,Arkansas,,Republican,Senate: 1997-2003 | House: 1993-1997
"Representative Hyde, Henry J.",https://www.congress.gov/member/henry-hyde/H001022,Illinois,6,Republican,House: 1975-2007
"Representative Inglis, Bob",https://www.congress.gov/member/bob-inglis/I000023,South Carolina,4,Republican,"House: 1993-1999, 2005-2011"
"Representative Istook, Ernest J., Jr.",https://www.congress.gov/member/ernest-istook/I000047,Oklahoma,5,Republican,House: 1993-2007
"Representative Jackson Lee, Sheila",https://www.congress.gov/member/sheila-jackson-lee/J000032,Texas,18,Democratic,House: 1995-Present
"Representative Jackson, Jesse L., Jr.",https://www.congress.gov/member/jesse-jackson/J000283,Illinois,2,Democratic,House: 1995-2012
"Representative Jacobs, Andrew, Jr.",https://www.congress.gov/member/andrew-jacobs/J000033,Indiana,10,Democratic,"House: 1965-1973, 1975-1997"
"Representative Jefferson, William J.",https://www.congress.gov/member/william-jefferson/J000070,Louisiana,2,Democratic,House: 1991-2009
"Representative Johnson, Eddie Bernice",https://www.congress.gov/member/eddie-johnson/J000126,Texas,30,Democratic,House: 1993-Present
"Representative Johnson, Nancy L.",https://www.congress.gov/member/nancy-johnson/J000163,Connecticut,5,Republican,House: 1983-2007
"Representative Johnson, Sam",https://www.congress.gov/member/sam-johnson/J000174,Texas,3,Republican,House: 1991-2019
"Senator Johnson, Tim",https://www.congress.gov/member/tim-johnson/J000177,South Dakota,,Democratic,Senate: 1997-2015 | House: 1987-1997
"Representative Johnston, Harry",https://www.congress.gov/member/harry-johnston/J000187,Florida,19,Democratic,House: 1989-1997
"Representative Jones, Walter B., Jr.",https://www.congress.gov/member/walter-jones/J000255,North Carolina,3,Republican,House: 1995-2019
"Representative Kanjorski, Paul E.",https://www.congress.gov/member/paul-kanjorski/K000008,Pennsylvania,11,Democratic,House: 1985-2011
"Representative Kaptur, Marcy",https://www.congress.gov/member/marcy-kaptur/K000009,Ohio,9,Democratic,House: 1983-Present
"Representative Kasich, John R.",https://www.congress.gov/member/john-kasich/K000016,Ohio,12,Republican,House: 1983-2001
"Representative Kelly, Sue W.",https://www.congress.gov/member/sue-kelly/K000078,New York,19,Republican,House: 1995-2007
"Representative Kennedy, Joseph P., II",https://www.congress.gov/member/joseph-kennedy/K000110,Massachusetts,8,Democratic,House: 1987-1999
"Representative Kennedy, Patrick J.",https://www.congress.gov/member/patrick-kennedy/K000113,Rhode Island,1,Democratic,House: 1995-2011
"Representative Kennelly, Barbara B.",https://www.congress.gov/member/barbara-kennelly/K000118,Connecticut,1,Democratic,House: 1981-1999
"Representative Kildee, Dale E.",https://www.congress.gov/member/dale-kildee/K000172,Michigan,5,Democratic,House: 1977-2013
"Representative Kim, Jay",https://www.congress.gov/member/jay-kim/K000181,California,41,Republican,House: 1993-1999
"Representative King, Peter T.",https://www.congress.gov/member/peter-king/K000210,New York,2,Republican,House: 1993-Present
"Representative Kingston, Jack",https://www.congress.gov/member/jack-kingston/K000220,Georgia,1,Republican,House: 1993-2015
"Representative Kleczka, Gerald D.",https://www.congress.gov/member/gerald-kleczka/K000259,Wisconsin,4,Democratic,House: 1983-2005
"Representative Klink, Ron",https://www.congress.gov/member/ron-klink/K000270,Pennsylvania,4,Democratic,House: 1993-2001
"Representative Klug, Scott L.",https://www.congress.gov/member/scott-klug/K000274,Wisconsin,2,Republican,House: 1991-1999
"Representative Knollenberg, Joe",https://www.congress.gov/member/joe-knollenberg/K000288,Michigan,9,Republican,House: 1993-2009
"Representative Kolbe, Jim",https://www.congress.gov/member/jim-kolbe/K000306,Arizona,8,Republican,House: 1985-2007
"Representative LaFalce, John J.",https://www.congress.gov/member/john-lafalce/L000556,New York,29,Democratic,House: 1975-2003
"Representative LaHood, Ray",https://www.congress.gov/member/ray-lahood/L000552,Illinois,18,Republican,House: 1995-2009
"Representative Lantos, Tom",https://www.congress.gov/member/tom-lantos/L000090,California,12,Democratic,House: 1981-2008
"Representative Largent, Steve",https://www.congress.gov/member/steve-largent/L000096,Oklahoma,1,Republican,House: 1993-2002
"Representative Latham, Tom",https://www.congress.gov/member/tom-latham/L000111,Iowa,3,Republican,House: 1995-2015
"Representative LaTourette, Steven C.",https://www.congress.gov/member/steven-latourette/L000553,Ohio,14,Republican,House: 1995-2013
"Representative Laughlin, Greg",https://www.congress.gov/member/greg-laughlin/L000119,Texas,14,Republican,House: 1989-1997
